,track_name,artist,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0,Youngblood - Acoustic,5 Seconds of Summer,5EqlEvrylr3DNy3R11Kmrz,0.607,0.589,4,-6.068,0,0.0274,0.127,0.0,0.182,0.399,114.946,audio_features,5EqlEvrylr3DNy3R11Kmrz,spotify:track:5EqlEvrylr3DNy3R11Kmrz,https://api.spotify.com/v1/tracks/5EqlEvrylr3DNy3R11Kmrz,https://api.spotify.com/v1/audio-analysis/5EqlEvrylr3DNy3R11Kmrz,220996,4
0,Want You Back,5 Seconds of Summer,7HB7Wj26nYVo8CquzM7yX3,0.612,0.868,0,-4.91,1,0.0448,0.00649,1e-06,0.193,0.601,98.016,audio_features,7HB7Wj26nYVo8CquzM7yX3,spotify:track:7HB7Wj26nYVo8CquzM7yX3,https://api.spotify.com/v1/tracks/7HB7Wj26nYVo8CquzM7yX3,https://api.spotify.com/v1/audio-analysis/7HB7Wj26nYVo8CquzM7yX3,173073,4
0,Easier - Live From The Vault,5 Seconds of Summer,2a8Uiea6C8Y1w4e7mA36eA,0.648,0.712,1,-4.917,0,0.0474,0.0022,0.000198,0.0887,0.29,90.0,audio_features,2a8Uiea6C8Y1w4e7mA36eA,spotify:track:2a8Uiea6C8Y1w4e7mA36eA,https://api.spotify.com/v1/tracks/2a8Uiea6C8Y1w4e7mA36eA,https://api.spotify.com/v1/audio-analysis/2a8Uiea6C8Y1w4e7mA36eA,206927,4
0,Money,5 Seconds of Summer,18eGfsSjnEFAq4wim0kOCL,0.517,0.913,2,-5.075,1,0.2,0.00549,0.0,0.361,0.571,170.057,audio_features,18eGfsSjnEFAq4wim0kOCL,spotify:track:18eGfsSjnEFAq4wim0kOCL,https://api.spotify.com/v1/tracks/18eGfsSjnEFAq4wim0kOCL,https://api.spotify.com/v1/audio-analysis/18eGfsSjnEFAq4wim0kOCL,174410,4
0,Lost In Reality,5 Seconds of Summer,3JYVOGwIu0Eoj6VCniAU0R,0.629,0.935,1,-4.536,0,0.0414,0.00212,0.0,0.297,0.778,127.976,audio_features,3JYVOGwIu0Eoj6VCniAU0R,spotify:track:3JYVOGwIu0Eoj6VCniAU0R,https://api.spotify.com/v1/tracks/3JYVOGwIu0Eoj6VCniAU0R,https://api.spotify.com/v1/audio-analysis/3JYVOGwIu0Eoj6VCniAU0R,210628,4
0,Lost Boy,5 Seconds of Summer,6BiHk2V58JF1kFC9Tmd8A8,0.601,0.943,0,-4.798,1,0.061,0.00505,7.94e-05,0.423,0.529,111.968,audio_features,6BiHk2V58JF1kFC9Tmd8A8,spotify:track:6BiHk2V58JF1kFC9Tmd8A8,https://api.spotify.com/v1/tracks/6BiHk2V58JF1kFC9Tmd8A8,https://api.spotify.com/v1/audio-analysis/6BiHk2V58JF1kFC9Tmd8A8,208323,4
0,Lie To Me - Acoustic,5 Seconds of Summer,0oX4kLiXk2hqlhdXddedhC,0.653,0.493,10,-6.392,1,0.0296,0.147,0.0,0.0852,0.853,154.892,audio_features,0oX4kLiXk2hqlhdXddedhC,spotify:track:0oX4kLiXk2hqlhdXddedhC,https://api.spotify.com/v1/tracks/0oX4kLiXk2hqlhdXddedhC,https://api.spotify.com/v1/audio-analysis/0oX4kLiXk2hqlhdXddedhC,155477,4
0,Tomorrow Never Dies,5 Seconds of Summer,6MzYN2NMcSYewgpinB1SCM,0.483,0.817,7,-5.338,0,0.0529,0.00382,0.0,0.095,0.512,156.854,audio_features,6MzYN2NMcSYewgpinB1SCM,spotify:track:6MzYN2NMcSYewgpinB1SCM,https://api.spotify.com/v1/tracks/6MzYN2NMcSYewgpinB1SCM,https://api.spotify.com/v1/audio-analysis/6MzYN2NMcSYewgpinB1SCM,172371,4
0,Gotta Get Out,5 Seconds of Summer,5aVWptlVCCamU63d5ch5f3,0.574,0.89,9,-4.264,1,0.0614,0.00461,0.0,0.362,0.229,147.899,audio_features,5aVWptlVCCamU63d5ch5f3,spotify:track:5aVWptlVCCamU63d5ch5f3,https://api.spotify.com/v1/tracks/5aVWptlVCCamU63d5ch5f3,https://api.spotify.com/v1/audio-analysis/5aVWptlVCCamU63d5ch5f3,223227,4
0,Over And Out,5 Seconds of Summer,6xO74pVBVSHoPsphd7btHK,0.465,0.944,5,-4.795,1,0.118,0.000255,0.0,0.334,0.59,175.011,audio_features,6xO74pVBVSHoPsphd7btHK,spotify:track:6xO74pVBVSHoPsphd7btHK,https://api.spotify.com/v1/tracks/6xO74pVBVSHoPsphd7btHK,https://api.spotify.com/v1/audio-analysis/6xO74pVBVSHoPsphd7btHK,178580,4
0,Lie To Me - Recorded at Spotify Studios NYC,5 Seconds of Summer,47DHoEPxnSkT4f626qo5Mw,0.6,0.293,10,-9.841,1,0.0304,0.911,0.0,0.123,0.545,100.015,audio_features,47DHoEPxnSkT4f626qo5Mw,spotify:track:47DHoEPxnSkT4f626qo5Mw,https://api.spotify.com/v1/tracks/47DHoEPxnSkT4f626qo5Mw,https://api.spotify.com/v1/audio-analysis/47DHoEPxnSkT4f626qo5Mw,160524,5
0,Independence Day,5 Seconds of Summer,65VQoVaWtuvNCeeMllWV2y,0.388,0.933,0,-3.675,0,0.145,0.00139,4.09e-05,0.142,0.701,177.03,audio_features,65VQoVaWtuvNCeeMllWV2y,spotify:track:65VQoVaWtuvNCeeMllWV2y,https://api.spotify.com/v1/tracks/65VQoVaWtuvNCeeMllWV2y,https://api.spotify.com/v1/audio-analysis/65VQoVaWtuvNCeeMllWV2y,217162,4
0,Don't Stop - Acoustic,5 Seconds of Summer,3XzoEsxCI08HYeMT3cAbVg,0.74,0.714,2,-5.349,1,0.0352,0.347,0.0,0.0675,0.923,139.952,audio_features,3XzoEsxCI08HYeMT3cAbVg,spotify:track:3XzoEsxCI08HYeMT3cAbVg,https://api.spotify.com/v1/tracks/3XzoEsxCI08HYeMT3cAbVg,https://api.spotify.com/v1/audio-analysis/3XzoEsxCI08HYeMT3cAbVg,157965,4
0,What I Like About You,5 Seconds of Summer,6TyGgML97Gv4tF9dyUEpaF,0.425,0.965,5,-4.529,0,0.187,0.000438,1.4e-06,0.142,0.585,160.01,audio_features,6TyGgML97Gv4tF9dyUEpaF,spotify:track:6TyGgML97Gv4tF9dyUEpaF,https://api.spotify.com/v1/tracks/6TyGgML97Gv4tF9dyUEpaF,https://api.spotify.com/v1/audio-analysis/6TyGgML97Gv4tF9dyUEpaF,151858,4
0,Broken Pieces,5 Seconds of Summer,0v8GWQ8meidUAlaMXlmtbD,0.589,0.949,8,-4.762,1,0.0737,0.0649,0.0,0.196,0.66,157.99,audio_features,0v8GWQ8meidUAlaMXlmtbD,spotify:track:0v8GWQ8meidUAlaMXlmtbD,https://api.spotify.com/v1/tracks/0v8GWQ8meidUAlaMXlmtbD,https://api.spotify.com/v1/audio-analysis/0v8GWQ8meidUAlaMXlmtbD,209160,4
0,What I Like About You - Studio Mix,5 Seconds of Summer,5ah7kcnR5jt5pA42Xp7dZV,0.456,0.982,10,-5.428,1,0.0958,0.000138,2.31e-06,0.343,0.699,159.97,audio_features,5ah7kcnR5jt5pA42Xp7dZV,spotify:track:5ah7kcnR5jt5pA42Xp7dZV,https://api.spotify.com/v1/tracks/5ah7kcnR5jt5pA42Xp7dZV,https://api.spotify.com/v1/audio-analysis/5ah7kcnR5jt5pA42Xp7dZV,151728,4
0,American Idiot,5 Seconds of Summer,1RutQ7SR6qzR6dwpmP8ccX,0.513,0.954,9,-5.371,1,0.24,0.000927,9.28e-06,0.312,0.196,95.505,audio_features,1RutQ7SR6qzR6dwpmP8ccX,spotify:track:1RutQ7SR6qzR6dwpmP8ccX,https://api.spotify.com/v1/tracks/1RutQ7SR6qzR6dwpmP8ccX,https://api.spotify.com/v1/audio-analysis/1RutQ7SR6qzR6dwpmP8ccX,183949,4
0,I Miss You - Unplugged,5 Seconds of Summer,4bb7gcLAolByq85tCkbQg0,0.692,0.544,0,-6.273,1,0.0313,0.0504,1.03e-06,0.0862,0.341,106.346,audio_features,4bb7gcLAolByq85tCkbQg0,spotify:track:4bb7gcLAolByq85tCkbQg0,https://api.spotify.com/v1/tracks/4bb7gcLAolByq85tCkbQg0,https://api.spotify.com/v1/audio-analysis/4bb7gcLAolByq85tCkbQg0,201572,4
0,Beside You,5 Seconds of Summer,5fFW98altmJp3dOG54Mngj,0.596,0.718,2,-4.359,1,0.0431,0.00362,0.0,0.103,0.436,150.08,audio_features,5fFW98altmJp3dOG54Mngj,spotify:track:5fFW98altmJp3dOG54Mngj,https://api.spotify.com/v1/tracks/5fFW98altmJp3dOG54Mngj,https://api.spotify.com/v1/audio-analysis/5fFW98altmJp3dOG54Mngj,224787,4
0,Mrs All American,5 Seconds of Summer,7gAeYPkC33CQwWCR4Amdka,0.574,0.936,3,-3.439,1,0.0446,0.000664,0.0,0.308,0.497,132.994,audio_features,7gAeYPkC33CQwWCR4Amdka,spotify:track:7gAeYPkC33CQwWCR4Amdka,https://api.spotify.com/v1/tracks/7gAeYPkC33CQwWCR4Amdka,https://api.spotify.com/v1/audio-analysis/7gAeYPkC33CQwWCR4Amdka,159872,4
0,Teenage Dream - Live,5 Seconds of Summer,1JpJGugdE0Ts4gA1tIYdCu,0.565,0.934,11,-4.996,0,0.19,0.000851,0.0,0.919,0.468,131.016,audio_features,1JpJGugdE0Ts4gA1tIYdCu,spotify:track:1JpJGugdE0Ts4gA1tIYdCu,https://api.spotify.com/v1/tracks/1JpJGugdE0Ts4gA1tIYdCu,https://api.spotify.com/v1/audio-analysis/1JpJGugdE0Ts4gA1tIYdCu,251916,4
0,Voodoo Doll,5 Seconds of Summer,50H1EAgvtewJ2oKR2GrYcJ,0.473,0.978,2,-4.98,1,0.217,0.00955,0.0,0.349,0.317,144.141,audio_features,50H1EAgvtewJ2oKR2GrYcJ,spotify:track:50H1EAgvtewJ2oKR2GrYcJ,https://api.spotify.com/v1/tracks/50H1EAgvtewJ2oKR2GrYcJ,https://api.spotify.com/v1/audio-analysis/50H1EAgvtewJ2oKR2GrYcJ,197483,4
0,Amnesia,5 Seconds of Summer,3gQ3oX6c4QY7Gb5nN0gDR1,0.594,0.497,2,-5.26,1,0.0303,0.0343,0.0,0.162,0.101,101.671,audio_features,3gQ3oX6c4QY7Gb5nN0gDR1,spotify:track:3gQ3oX6c4QY7Gb5nN0gDR1,https://api.spotify.com/v1/tracks/3gQ3oX6c4QY7Gb5nN0gDR1,https://api.spotify.com/v1/audio-analysis/3gQ3oX6c4QY7Gb5nN0gDR1,237248,4
0,Out Of My Limit,5 Seconds of Summer,1uA1hlUH0fq4z2YGz5lpKd,0.645,0.882,3,-4.144,1,0.0682,0.00045,1.04e-06,0.0632,0.697,143.997,audio_features,1uA1hlUH0fq4z2YGz5lpKd,spotify:track:1uA1hlUH0fq4z2YGz5lpKd,https://api.spotify.com/v1/tracks/1uA1hlUH0fq4z2YGz5lpKd,https://api.spotify.com/v1/audio-analysis/1uA1hlUH0fq4z2YGz5lpKd,194773,4
0,Ghost Of You - Live,5 Seconds of Summer,7CARSzqBomOGjIiI4H2DWu,0.303,0.573,10,-8.969,1,0.0844,0.376,0.0,0.459,0.226,93.65,audio_features,7CARSzqBomOGjIiI4H2DWu,spotify:track:7CARSzqBomOGjIiI4H2DWu,https://api.spotify.com/v1/tracks/7CARSzqBomOGjIiI4H2DWu,https://api.spotify.com/v1/audio-analysis/7CARSzqBomOGjIiI4H2DWu,387102,3
0,Old Me,5 Seconds of Summer,1UndgCsQ4e2SzYmxCOrPSM,0.726,0.62,0,-3.752,1,0.0468,0.316,0.0,0.229,0.461,127.908,audio_features,1UndgCsQ4e2SzYmxCOrPSM,spotify:track:1UndgCsQ4e2SzYmxCOrPSM,https://api.spotify.com/v1/tracks/1UndgCsQ4e2SzYmxCOrPSM,https://api.spotify.com/v1/audio-analysis/1UndgCsQ4e2SzYmxCOrPSM,186786,4
0,Valentine - Live,5 Seconds of Summer,6L8PrKRSROZZ1jkJuEjw4t,0.49,0.852,1,-3.946,0,0.0397,0.0206,0.0,0.66,0.435,94.021,audio_features,6L8PrKRSROZZ1jkJuEjw4t,spotify:track:6L8PrKRSROZZ1jkJuEjw4t,https://api.spotify.com/v1/tracks/6L8PrKRSROZZ1jkJuEjw4t,https://api.spotify.com/v1/audio-analysis/6L8PrKRSROZZ1jkJuEjw4t,261245,4
0,Babylon - Live,5 Seconds of Summer,0IDFAlR8uaj6BFQEG9dY13,0.461,0.867,2,-3.667,0,0.039,0.000689,0.0,0.714,0.381,95.976,audio_features,0IDFAlR8uaj6BFQEG9dY13,spotify:track:0IDFAlR8uaj6BFQEG9dY13,https://api.spotify.com/v1/tracks/0IDFAlR8uaj6BFQEG9dY13,https://api.spotify.com/v1/audio-analysis/0IDFAlR8uaj6BFQEG9dY13,210333,4
0,Kill My Time,5 Seconds of Summer,4aRQ4BgRUPTIpDWHQLxrar,0.494,0.945,0,-3.608,1,0.299,0.0131,2.45e-05,0.135,0.398,178.986,audio_features,4aRQ4BgRUPTIpDWHQLxrar,spotify:track:4aRQ4BgRUPTIpDWHQLxrar,https://api.spotify.com/v1/tracks/4aRQ4BgRUPTIpDWHQLxrar,https://api.spotify.com/v1/audio-analysis/4aRQ4BgRUPTIpDWHQLxrar,235367,4
0,500 Years Of Winter - Pizza Song,5 Seconds of Summer,1rHNJyVwH9w42IRMUntREK,0.46,0.946,1,-5.795,0,0.383,0.000563,9.62e-05,0.311,0.125,151.228,audio_features,1rHNJyVwH9w42IRMUntREK,spotify:track:1rHNJyVwH9w42IRMUntREK,https://api.spotify.com/v1/tracks/1rHNJyVwH9w42IRMUntREK,https://api.spotify.com/v1/audio-analysis/1rHNJyVwH9w42IRMUntREK,40673,4
0,Never Be,5 Seconds of Summer,4NAjlWI5cBxysz6rkv3wvt,0.589,0.83,6,-6.145,1,0.0501,0.00629,0.0,0.123,0.513,145.032,audio_features,4NAjlWI5cBxysz6rkv3wvt,spotify:track:4NAjlWI5cBxysz6rkv3wvt,https://api.spotify.com/v1/tracks/4NAjlWI5cBxysz6rkv3wvt,https://api.spotify.com/v1/audio-analysis/4NAjlWI5cBxysz6rkv3wvt,188916,4
0,Want You Back - Acoustic,5 Seconds of Summer,22E7Q49XIMotIXsxgsHBBD,0.611,0.663,0,-5.573,1,0.0316,0.0332,0.0,0.133,0.89,97.084,audio_features,22E7Q49XIMotIXsxgsHBBD,spotify:track:22E7Q49XIMotIXsxgsHBBD,https://api.spotify.com/v1/tracks/22E7Q49XIMotIXsxgsHBBD,https://api.spotify.com/v1/audio-analysis/22E7Q49XIMotIXsxgsHBBD,159776,4
0,She's Kinda Hot - Alternative Version,5 Seconds of Summer,6Wv4fOspSlbsrlFrOAB1ZD,0.717,0.941,9,-5.28,1,0.0385,0.00663,0.0,0.105,0.866,127.062,audio_features,6Wv4fOspSlbsrlFrOAB1ZD,spotify:track:6Wv4fOspSlbsrlFrOAB1ZD,https://api.spotify.com/v1/tracks/6Wv4fOspSlbsrlFrOAB1ZD,https://api.spotify.com/v1/audio-analysis/6Wv4fOspSlbsrlFrOAB1ZD,215216,4
0,Long Way Home - Acoustic,5 Seconds of Summer,41PzVCv2ZfKlJo19JhfBU2,0.542,0.539,4,-6.017,1,0.0261,0.507,0.0,0.139,0.626,91.054,audio_features,41PzVCv2ZfKlJo19JhfBU2,spotify:track:41PzVCv2ZfKlJo19JhfBU2,https://api.spotify.com/v1/tracks/41PzVCv2ZfKlJo19JhfBU2,https://api.spotify.com/v1/audio-analysis/41PzVCv2ZfKlJo19JhfBU2,197847,4
0,She Looks So Perfect - Acoustic,5 Seconds of Summer,3dljWRIrBeb8YXte1mvjX5,0.673,0.691,1,-6.371,0,0.097,0.164,0.0,0.109,0.843,79.903,audio_features,3dljWRIrBeb8YXte1mvjX5,spotify:track:3dljWRIrBeb8YXte1mvjX5,https://api.spotify.com/v1/tracks/3dljWRIrBeb8YXte1mvjX5,https://api.spotify.com/v1/audio-analysis/3dljWRIrBeb8YXte1mvjX5,202967,4
0,What I Like About You - Studio Mix,5 Seconds of Summer,4oxghkOCvIa88mv9PGARjX,0.459,0.975,10,-5.524,1,0.0938,0.000146,3.66e-06,0.307,0.697,159.974,audio_features,4oxghkOCvIa88mv9PGARjX,spotify:track:4oxghkOCvIa88mv9PGARjX,https://api.spotify.com/v1/tracks/4oxghkOCvIa88mv9PGARjX,https://api.spotify.com/v1/audio-analysis/4oxghkOCvIa88mv9PGARjX,151764,4
0,Talk Fast - Live,5 Seconds of Summer,1651TECCtqibZ5c3fZgxNu,0.542,0.963,11,-3.344,0,0.0766,0.00436,0.0,0.256,0.689,146.006,audio_features,1651TECCtqibZ5c3fZgxNu,spotify:track:1651TECCtqibZ5c3fZgxNu,https://api.spotify.com/v1/tracks/1651TECCtqibZ5c3fZgxNu,https://api.spotify.com/v1/audio-analysis/1651TECCtqibZ5c3fZgxNu,200572,4
0,Teeth,5 Seconds of Summer,6rYBd9jOzDo5XQkSrzvnq6,0.744,0.455,3,-2.989,0,0.0392,0.0447,3.96e-06,0.0741,0.415,139.009,audio_features,6rYBd9jOzDo5XQkSrzvnq6,spotify:track:6rYBd9jOzDo5XQkSrzvnq6,https://api.spotify.com/v1/tracks/6rYBd9jOzDo5XQkSrzvnq6,https://api.spotify.com/v1/audio-analysis/6rYBd9jOzDo5XQkSrzvnq6,205503,4
0,More - Live,5 Seconds of Summer,4N1ngDgnJH49cmvTjxkwNd,0.559,0.932,6,-4.014,0,0.0536,0.000492,0.0,0.506,0.38,92.006,audio_features,4N1ngDgnJH49cmvTjxkwNd,spotify:track:4N1ngDgnJH49cmvTjxkwNd,https://api.spotify.com/v1/tracks/4N1ngDgnJH49cmvTjxkwNd,https://api.spotify.com/v1/audio-analysis/4N1ngDgnJH49cmvTjxkwNd,210556,4
0,If Walls Could Talk - Live,5 Seconds of Summer,5hDpySRXwKZjUR5mZ8KWVY,0.589,0.9,4,-4.272,0,0.0503,0.00211,8.67e-05,0.922,0.467,121.984,audio_features,5hDpySRXwKZjUR5mZ8KWVY,spotify:track:5hDpySRXwKZjUR5mZ8KWVY,https://api.spotify.com/v1/tracks/5hDpySRXwKZjUR5mZ8KWVY,https://api.spotify.com/v1/audio-analysis/5hDpySRXwKZjUR5mZ8KWVY,207774,4
0,Jet Black Heart - Live,5 Seconds of Summer,3IlfsbDPsK6DxitHttChu5,0.445,0.944,11,-3.687,0,0.0716,0.00061,0.0,0.469,0.397,153.998,audio_features,3IlfsbDPsK6DxitHttChu5,spotify:track:3IlfsbDPsK6DxitHttChu5,https://api.spotify.com/v1/tracks/3IlfsbDPsK6DxitHttChu5,https://api.spotify.com/v1/audio-analysis/3IlfsbDPsK6DxitHttChu5,244985,4
0,Too Late - Unplugged,5 Seconds of Summer,5laZcRtGliXmG4MVGO7w3d,0.503,0.551,11,-6.142,1,0.0348,0.189,0.0,0.32,0.723,151.389,audio_features,5laZcRtGliXmG4MVGO7w3d,spotify:track:5laZcRtGliXmG4MVGO7w3d,https://api.spotify.com/v1/tracks/5laZcRtGliXmG4MVGO7w3d,https://api.spotify.com/v1/audio-analysis/5laZcRtGliXmG4MVGO7w3d,215557,4
0,Samba Pa Ti-Instrumental Sax,Magic Sam,0UCTl5CTAPlesLPbHzZXau,0.306,0.647,10,-8.251,1,0.0372,0.151,0.00257,0.308,0.603,83.309,audio_features,0UCTl5CTAPlesLPbHzZXau,spotify:track:0UCTl5CTAPlesLPbHzZXau,https://api.spotify.com/v1/tracks/0UCTl5CTAPlesLPbHzZXau,https://api.spotify.com/v1/audio-analysis/0UCTl5CTAPlesLPbHzZXau,264453,4
0,I Have The Same Old Blues,Magic Sam,2udTKzZ1jSCaPC2HhxDXxM,0.723,0.658,5,-8.252,0,0.0419,0.384,0.00145,0.0845,0.785,110.648,audio_features,2udTKzZ1jSCaPC2HhxDXxM,spotify:track:2udTKzZ1jSCaPC2HhxDXxM,https://api.spotify.com/v1/tracks/2udTKzZ1jSCaPC2HhxDXxM,https://api.spotify.com/v1/audio-analysis/2udTKzZ1jSCaPC2HhxDXxM,213947,4
0,Same Way I Feel lt - Original Mix,Magic Sam,6Z41Ryi6CEARzhwxdN1j3i,0.758,0.653,10,-7.393,0,0.0741,0.384,0.44,0.116,0.804,100.019,audio_features,6Z41Ryi6CEARzhwxdN1j3i,spotify:track:6Z41Ryi6CEARzhwxdN1j3i,https://api.spotify.com/v1/tracks/6Z41Ryi6CEARzhwxdN1j3i,https://api.spotify.com/v1/audio-analysis/6Z41Ryi6CEARzhwxdN1j3i,254053,4
0,Slow Motion (feat. Sam Sure) - Boston Bun Remix,Magic Sam,4K8eD8NXqeGe3bfbbRqj3U,0.535,0.7,9,-5.377,1,0.0358,0.0014,0.000604,0.115,0.128,126.833,audio_features,4K8eD8NXqeGe3bfbbRqj3U,spotify:track:4K8eD8NXqeGe3bfbbRqj3U,https://api.spotify.com/v1/tracks/4K8eD8NXqeGe3bfbbRqj3U,https://api.spotify.com/v1/audio-analysis/4K8eD8NXqeGe3bfbbRqj3U,274373,4
0,Slow Motion (feat. Sam Sure) - Punctual Remix Radio Edit,Magic Sam,47pEYfIDMtdsc7E9SGpKPA,0.664,0.871,6,-5.461,0,0.0445,0.00254,0.102,0.0922,0.455,123.066,audio_features,47pEYfIDMtdsc7E9SGpKPA,spotify:track:47pEYfIDMtdsc7E9SGpKPA,https://api.spotify.com/v1/tracks/47pEYfIDMtdsc7E9SGpKPA,https://api.spotify.com/v1/audio-analysis/47pEYfIDMtdsc7E9SGpKPA,239307,4
0,She Belongs to Me,Magic Sam,3NBeXp8f3ftmR8XsjD59Ve,0.644,0.626,7,-11.291,1,0.0549,0.967,0.819,0.168,0.806,109.524,audio_features,3NBeXp8f3ftmR8XsjD59Ve,spotify:track:3NBeXp8f3ftmR8XsjD59Ve,https://api.spotify.com/v1/tracks/3NBeXp8f3ftmR8XsjD59Ve,https://api.spotify.com/v1/audio-analysis/3NBeXp8f3ftmR8XsjD59Ve,155827,4
0,You Done Lost Your Good Thing Now,Magic Sam,2HGtL2daG52RftTCDOwYz4,0.312,0.575,11,-7.856,1,0.12,0.0931,0.235,0.686,0.394,184.386,audio_features,2HGtL2daG52RftTCDOwYz4,spotify:track:2HGtL2daG52RftTCDOwYz4,https://api.spotify.com/v1/tracks/2HGtL2daG52RftTCDOwYz4,https://api.spotify.com/v1/audio-analysis/2HGtL2daG52RftTCDOwYz4,351133,3
0,Everything Gonna Be Alright,Magic Sam,0WI61svufqBsERiC7fbAsf,0.716,0.523,6,-11.381,0,0.0728,0.819,0.00307,0.0669,0.914,114.066,audio_features,0WI61svufqBsERiC7fbAsf,spotify:track:0WI61svufqBsERiC7fbAsf,https://api.spotify.com/v1/tracks/0WI61svufqBsERiC7fbAsf,https://api.spotify.com/v1/audio-analysis/0WI61svufqBsERiC7fbAsf,178293,3
0,"Mama, Talk YTTo Your Daughter",Magic Sam,311iKRbwhr5MD7OLant1df,0.513,0.83,9,-10.058,0,0.0566,0.016,0.802,0.568,0.8,83.215,audio_features,311iKRbwhr5MD7OLant1df,spotify:track:311iKRbwhr5MD7OLant1df,https://api.spotify.com/v1/tracks/311iKRbwhr5MD7OLant1df,https://api.spotify.com/v1/audio-analysis/311iKRbwhr5MD7OLant1df,196400,4
0,"Keep on Loving Me, Baby",Magic Sam,22oHNcmg6u7cwYV28Zcpa0,0.477,0.564,0,-9.098,1,0.104,0.563,0.00184,0.0559,0.61,176.673,audio_features,22oHNcmg6u7cwYV28Zcpa0,spotify:track:22oHNcmg6u7cwYV28Zcpa0,https://api.spotify.com/v1/tracks/22oHNcmg6u7cwYV28Zcpa0,https://api.spotify.com/v1/audio-analysis/22oHNcmg6u7cwYV28Zcpa0,238073,4
0,21 Days in Jail,Magic Sam,22JeUchcDLL296so7lTfL7,0.697,0.726,0,-12.061,1,0.0699,0.85,0.375,0.317,0.933,131.499,audio_features,22JeUchcDLL296so7lTfL7,spotify:track:22JeUchcDLL296so7lTfL7,https://api.spotify.com/v1/tracks/22JeUchcDLL296so7lTfL7,https://api.spotify.com/v1/audio-analysis/22JeUchcDLL296so7lTfL7,166907,4
0,It's All Your Fault,Magic Sam,0PmgxKpqenjNbbf5f6Lp2k,0.613,0.395,9,-10.606,1,0.0307,0.623,0.00342,0.0995,0.56,110.978,audio_features,0PmgxKpqenjNbbf5f6Lp2k,spotify:track:0PmgxKpqenjNbbf5f6Lp2k,https://api.spotify.com/v1/tracks/0PmgxKpqenjNbbf5f6Lp2k,https://api.spotify.com/v1/audio-analysis/0PmgxKpqenjNbbf5f6Lp2k,295635,3
0,What Have I Done Wrong - Alternate,Magic Sam,6O0IlfoqOcIOcWs3idRDuI,0.691,0.444,7,-11.329,1,0.0746,0.352,0.0,0.338,0.873,118.099,audio_features,6O0IlfoqOcIOcWs3idRDuI,spotify:track:6O0IlfoqOcIOcWs3idRDuI,https://api.spotify.com/v1/tracks/6O0IlfoqOcIOcWs3idRDuI,https://api.spotify.com/v1/audio-analysis/6O0IlfoqOcIOcWs3idRDuI,204102,4
0,All My Whole Life,Magic Sam,5LDgra9irFFsT2y0AakUy9,0.311,0.827,1,-9.413,1,0.0916,0.946,0.599,0.386,0.514,85.762,audio_features,5LDgra9irFFsT2y0AakUy9,spotify:track:5LDgra9irFFsT2y0AakUy9,https://api.spotify.com/v1/tracks/5LDgra9irFFsT2y0AakUy9,https://api.spotify.com/v1/audio-analysis/5LDgra9irFFsT2y0AakUy9,137573,4
0,"You Don't Love Me, Baby",Magic Sam,7q2Vl7Y12eV9KRyi9M4Rr1,0.471,0.479,5,-10.892,0,0.0409,0.284,0.0958,0.0764,0.876,168.71,audio_features,7q2Vl7Y12eV9KRyi9M4Rr1,spotify:track:7q2Vl7Y12eV9KRyi9M4Rr1,https://api.spotify.com/v1/tracks/7q2Vl7Y12eV9KRyi9M4Rr1,https://api.spotify.com/v1/audio-analysis/7q2Vl7Y12eV9KRyi9M4Rr1,213436,4
0,You Don't Have to Work,Magic Sam,38mSNZkGTnxegTPwaaSPoy,0.475,0.602,4,-8.502,1,0.0295,0.758,0.0186,0.23,0.69,84.86,audio_features,38mSNZkGTnxegTPwaaSPoy,spotify:track:38mSNZkGTnxegTPwaaSPoy,https://api.spotify.com/v1/tracks/38mSNZkGTnxegTPwaaSPoy,https://api.spotify.com/v1/audio-analysis/38mSNZkGTnxegTPwaaSPoy,164146,4
0,Blues 'Nooze,Magic Sam,6Ogs85oO9S1mVWYxlmrIxr,0.337,0.961,3,-9.375,1,0.0546,0.555,0.852,0.324,0.624,143.257,audio_features,6Ogs85oO9S1mVWYxlmrIxr,spotify:track:6Ogs85oO9S1mVWYxlmrIxr,https://api.spotify.com/v1/tracks/6Ogs85oO9S1mVWYxlmrIxr,https://api.spotify.com/v1/audio-analysis/6Ogs85oO9S1mVWYxlmrIxr,128648,4
0,All Night Long,Magic Sam,1s9Swn0HfuO92nYRoVIN3a,0.37,0.665,4,-12.489,1,0.0848,0.963,0.791,0.333,0.787,111.76,audio_features,1s9Swn0HfuO92nYRoVIN3a,spotify:track:1s9Swn0HfuO92nYRoVIN3a,https://api.spotify.com/v1/tracks/1s9Swn0HfuO92nYRoVIN3a,https://api.spotify.com/v1/audio-analysis/1s9Swn0HfuO92nYRoVIN3a,169867,3
0,Bad Luck Blues,Magic Sam,3L99bC2fMVkaQqd9s7FUJZ,0.468,0.335,0,-12.315,1,0.0696,0.583,0.000814,0.0504,0.62,202.391,audio_features,3L99bC2fMVkaQqd9s7FUJZ,spotify:track:3L99bC2fMVkaQqd9s7FUJZ,https://api.spotify.com/v1/tracks/3L99bC2fMVkaQqd9s7FUJZ,https://api.spotify.com/v1/audio-analysis/3L99bC2fMVkaQqd9s7FUJZ,170133,3
